RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
117447,Portola,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,958,290491,292008,294889,298958,304489,308370,311785,314740,317531,320094,322295,324840,325557,327763,327782,328889,327445,328184,329151,331359,334270,337399,341830,344771,352516,358784,365876,365986,366390,366937,369276,372047,374446,377622,380489,385125,387582,391256,393434,401263,411064,423315,434700,443286,451867,460087,471413,483238,494235,503083,511674,521986,531516,537817,543967,555840,570454,583332,589822,595037,602458,611853,623874,630346,635783,640767,644468,644419,640163,639795,638824,639857,640248,645022,645435,646789,648130,653378,658948,664677,672397,678555,691734,703796,713824,712616,714362,721259,732878,738273,743433,749164,758565,770483,778157,783670,791092,809099,830058,844622,852570,863750,877739,890742,899315,906070,917580,928480,937203,939405,937944,942815,948180,959339,969534,978420,987070,989279,988112,987510,990336,998456,1006837,1010050,1012515,1009947,1006083,1006637,1009395,1015465,1023100,1028069,1037978,1040488,1048821,1055717,1067720,1078341,1082334,1078965,1064658,1055126,1040912,1037984,1025226,1017692,994368,972266,945078,923845,905325,893661,882686,870465,855869,839014,820767,807355,799891,797048,789011,777071,775301,772853,784967,788581,800305,802481,811787,812250,817032,808568,814363,819632,823718,822964,812827,812816,799617,794311,786713,786139,782759,788509,786966,786972,778574,776205,772287,765001,770195,774836,779712,780501,783326,791908,802773,814681,826839,834677,845072,863476,874556,888633,901648,920179,942535,957743,977580,990643,1005161,1016557,1033511,1044679,1060821,1072708,1084802,1092172,1087653,1086851,1079162,1085618,1094744,1112924,1121294,1121354,1128158,1139442,1154533,1159495,1176622,1196921,1211606,1210142,1203291,1197696,1200282,1212697,1216788,1217072,1211630,1222581,1218041,1209483,1199191,1208266,1225913,1244440,1249846,1254868,1255706,1256219,1258127,1259638,1273796,1288574,1314573,1332807,1334586,1335266,1343246,1352968,1361741,1380576,1399846,1410700,1428178,1449724,1463379,1460897,1464935,1470949,1478754,1484783,1492731,1489241,1486775,1490104,1484649,1476861,1469939,1476550,1485144,1492668,1497651,1502811,1508381
118904,Western Addition,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,961,,,,,,495899,504862,512364,524166,533097,539750,544470,549647,552497,559366,560331,561435,562364,561304,559237,558216,564499,572841,580648,582200,585016,582310,586229,589293,594047,600016,607643,617149,620358,623597,630582,646182,664734,681926,702702,724947,744951,758639,766453,773423,779643,790014,803882,819849,834836,849284,859531,867580,874404,888148,907948,933167,962048,975901,981829,974296,967908,965222,958126,947231,929201,912569,903122,898848,895461,894053,888286,886291,886388,882799,882642,879988,889479,891536,891452,875622,860107,845439,843121,844819,848321,853989,863166,880221,889092,899950,904460,911105,911253,919979,928001,937502,938972,938137,937994,934651,936989,939513,946214,964104,989578,1014112,1023091,1033683,1047045,1071868,1085186,1095682,1104793,1116865,1124495,1129945,1132054,1125045,1123120,1109188,1108303,1099361,1105699,1117777,1126051,1125624,1112964,1095479,1094298,1106199,1126706,1157567,1181797,1203063,1200846,1179124,1160096,1155338,1181685,1207642,1212133,1202241,1198514,1193893,1184093,1172263,1180969,1209870,1234266,1250734,1264541,1279898,1291275,1300013,1300809,1302246,1300149,1298051,1296687,1294233,1300050,1300624,1279267,1260356,1249456,1255465,1256648,1262717,1270871,1281231,1282065,1281251,1274992,1279108,1296472,1314762,1338225,1350879,1371428,1375962,1384087,1384644,1393575,1400842,1425109,1464122,1501847,1525997,1536513,1555185,1575099,1598867,1615750,1645382,1671889,1700254,1706661,1701627,1678194,1666090,1676970,1701596,1727522,1740085,1761527,1777564,1810351,1851116,1912597,1951231,2005223,2058015,2087268,2076329,2047149,2065235,2099210,2153248,2184101,2207102,2204181,2212362,2227445,2255723,2301267,2383678,2486790,2583131,2654539,2696555,2722791,2740069,2774383,2826939,2885284,2946789,3008830,3040734,3049195,3024389,3023160,3035377,3070427,3100128,3152891,3211388,3266479,3282737,3288724,3295650,3320521,3344820,3378966,3408603,3454243,3522669,3558226,3550604,3514353,3516146,3539191,3605730,3668564,3725970,3718590,3722270,3738815,3768070,3794526,3799706,3796629,3775107,3762799,3744836,3722797,3714765,3737286,3753678,3749477,3727635,3719475,3748486,3801132,3861107,3910373,3946956
272885,Bayview,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,983,333440,333024,332173,334399,334650,336598,333381,330874,324862,323800,321977,324456,324816,325147,325703,322683,322535,319254,324107,329138,338536,341272,344512,342396,345178,348378,354186,360031,365580,373306,378511,381449,384909,389038,395069,401445,408241,410351,409196,408043,409093,411517,415209,421427,429455,438337,446548,457421,465247,477710,489012,503664,514990,523747,534820,550543,569574,584035,593704,598224,606154,614433,624827,630780,635700,642766,644527,641162,625991,616740,609420,609641,611445,614885,619926,624365,634971,642130,650215,651371,659305,667273,680175,690443,695482,698813,697899,703339,701087,701185,699172,710029,723946,739460,750942,759732,769716,778657,792831,802349,815054,829028,848547,863954,875073,886391,903717,920174,935715,948009,959669,975435,994551,1013160,1029219,1035706,1043717,1041506,1038239,1040273,1046616,1056927,1060825,1060240,1052007,1043211,1035214,1033019,1033341,1036175,1036047,1032728,1034479,1036055,1034519,1029215,1034334,1037291,1035503,1031190,1021794,1016803,1007011,992044,967285,936479,916683,900399,880165,866546,850153,841578,820969,802872,778363,764044,750558,748394,747199,745909,733227,709262,695611,683753,690416,692117,705979,710955,719892,718089,711730,704249,709005,721526,728354,726675,715574,706352,694590,684988,670025,657241,647334,644123,649111,653442,654198,648630,642249,636806,634524,636217,640313,646495,644753,636766,619000,605294,600648,605229,614951,623236,622709,625926,633673,648747,666762,682368,696823,709312,717766,727808,734126,740512,754270,760648,769562,766968,771100,784653,799619,810639,813613,817484,822133,834043,850102,871233,881191,893013,907042,921473,933968,939336,944792,953176,970781,990306,995864,995543,992830,994266,980438,962955,945774,951285,967570,977776,972895,954439,944091,929982,929350,929628,942353,954968,975645,989067,999028,1006752,1019386,1038250,1060844,1082283,1096030,1106585,1127874,1138734,1144259,1136852,1133359,1135615,1137155,1145356,1144115,1153444,1161723,1170050,1166746,1172757,1178983,1194905,1208262,1220081,1233767,1242629,1256697
268414,Potrero Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710415,2639043,2583908,2482224,2405533,2342902,2292685,2263073,2242289,2218444,2196498,2179759,2170385,2166997,2168199,2176550,2179047,2192178,2204785,2206647,2199962,2202561,2209240,2207124,2198500,2206664,2225929,2236389,2230915,2201572,2162483,2122282,2087889,2069281,2065649,2078938,2096487,2114244,2117846,2115684,2127717,2148667,2190722,2228780,2293660,2342362,2362669,2382014,2408775,2435223,2447935,2468867,2506972,2538118,2550817,2551217,2536104,2537034,2575383,2638347,2690441,2721294,2739285,2762495,2764493,2798488,2821172,2876873,2901605,2912175,2899087,2861678,2821439,2785064,2785909,2809568,2846399,2846593,2852595,2843344,2889068,2960959,3066632,3135751,3178682,3200738,3214289,3207183,3178912,3171059,3170047,3175004,3156904,3126604,3079907,3073128,3095552,3140648,3180470,3226625,3290880
268338,Noe Valley,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417333,1430309,1432964,1444633,1453513,1467094,1477506,1486902,1500116,1517092,1532371,1547980,1573641,1599621,1630856,1652939,1676016,1684988,1701527,1725925,1765803,1804878,1848754,1888267,1913639,1931249,1954615,1997982,2052023,2132536,2211301,2275178,2295753,2301888,2309149,2323886,2335417,2336094,2354247,2366810,2382799,2378338,2381340,2399550,2424027,2467360,2507614,2562258,2623572,2679712,2696407,2715529,2733774,2761906,2757466,2753359,2758200,2760569,2757972,2750818,2779337,2832136,2903987,2945298,2991778,3028097,3079875,3115919,3170366,3213851,3252698,3275967,3270273,3252968,3248924,3265948,3292894,3331910,3404360,3465918,3486210,3516814,3573350,3639780,3673534,3700500,3715688,3729175,3723833,3718042,3696299,3691590,3706790,3723049,3726933,3736282,3782080,3838028,3897856,3962292,4042579,4127587
268450,Russian Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1024,,,,,,,,,,,,,,,,,,,,,,,,,,3557624,3590234,3604921,3665447,3712823,3745204,3724424,3660257,3600100,3562023,3549010,3533478,3487322,3423208,3362966,3290126,3215919,3153353,3132976,3163204,3185720,3188495,3157093,3127714,3124395,3138855,3176311,3197135,3248498,3292443,3369310,3449548,3512360,3562956,3592822,3630716,3685010,3747785,3771338,3793082,3786075,3803865,3809060,3787182,3811266,3816246,3888860,3934623,3994935,4034091,4092994,4160575,4228709,4260870,4233640,4192213,4149737,4170098,4164882,4138203,4063176,3998060,3945640,3904378,3863125,3838873,3848348,3896137,3946786,3989565,4006566,4069719,4126402,4179540,4212818,4276770,4370468,4461791,4508620,4502665,4468820,4430154,4430120,4417779,4455566,4470054,4496161,4437354,4387891,4328397,4298609,4292041,4295514,4291303,4229587,4132313,4056495,4022167,4006283,3993350,3943763,3917217,3895838,3909744,3916539,3944532,4005544,4088959,4133956,4167460,4200958,4260600,4320867,4327778,4376715,4348445,4342483,4243130,4150286,4067498,4026476,4010273,3972399,3955964,3944412,3938914,3875961,3819011,3772530,3783784,3836303,3876302,3878634,3830518,3791799,3728798,3673678,3661077,3672062,3743653,3799758,3851297,3840126,3825413,3822928,3847855,3833226,3842054,3872854,3922207,3942882,3917600,3871698,3863976,3876184,3931159,3975812,3990719,4033488,4088131,4145301,4186088,4252085,4318728,4364819,4395716,4464854,4526581,4565753,4629964,4729119,4806003,4842466,4802544,4751961,4703270,4750379,4774388,4764749,4700634,4699194,4731992,4756576,4755117,4759593,4807767,4878384,4995624,5028706,5050109,5043674,5086587,5129927,5127580,5129337,5135786,5142526,5176260,5234336,5285213,5353760,5429091,5542556,5659866,5747798,5877667,6001692,6163738,6317226,6430118,6491601,6519434,6600078,6708695,6795246,6828247,6865639,6875400,6907801,6915905,6988194,7045848,7128996,7191779,7219289,7202920,7203478,7242686,7308591,7346822,7290715,7263735,7220794,7217709,7195110,7172429,7185636,7227027,7317392,7425998,7470555,7549018,7671254,7792278,7895177,7969737,8040219,8084914,8129278,8164541,8154803,8114236,8116546,8109903,8112907,8105866,8109329,8119053,8136294,8178442,8208768,8240212
268220,Inner Sunset,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1070,793413,787564,782976,775009,767364,761696,752939,744805,739469,748278,761301,778187,786575,784258,784563,795002,810308,826656,847431,870231,890699,895594,902585,910871,926990,943127,956951,965833,970687,971802,985038,996568,1009336,1010189,1007069,996174,992345,997273,1006294,1018870,1028950,1048170,1051213,1057413,1065105,1086296,1109774,1134593,1159957,1183719,1213955,1240944,1277009,1298284,1327185,1347615,1364019,1373883,1382665,1392716,1389184,1370808,1341303,1322691,1309124,1322352,1324200,1332733,1324756,1320389,1314344,1319782,1333645,1363771,1386442,1390917,1376727,1345172,1330758,1320462,1333449,1333352,1335358,1317478,1308825,1292853,1303218,1331549,1367666,1389877,1395490,1396319,1398690,1420233,1441705,1471855,1487980,1505541,1506061,1494853,1486444,1499921,1532440,1558603,1578733,1596382,1631004,1666570,1694493,1724883,1742982,1776655,1796971,1826662,1837938,1865420,1875233,1876312,1845686,1817389,1808570,1809414,1831951,1841310,1865677,1868188,1872590,1855207,1861546,1869443,1899186,1913049,1928889,1914794,1899732,1875450,1849615,1825716,1804136,1814942,1812443,1808556,1781987,1772001,1754703,1756224,1746780,1745363,1751309,1758447,1760640,1730813,1698746,1671353,1650382,1633077,1611712,1596358,1577647,1562867,1534640,1512957,1498192,1485691,1474292,1463826,1471085,1475310,1486430,1489651,1499988,1492364,1482208,1450158,1433318,1428305,1446059,1450040,1441609,1425732,1398693,1371377,1333977,1319371,1312389,1333892,1346213,1359079,1346508,1341873,1347383,1362532,1376330,1380828,1392921,1407316,1430440,1441698,1440926,1428739,1418420,1413169,1399023,1391416,1399986,1422474,1448528,1454837,1453483,1446186,1451109,1472548,1502161,1521738,1533252,1536063,1546317,1564559,1582987,1610453,1626500,1641115,1650732,1661129,1690994,1729701,1792073,1836093,1869716,1881700,1897695,1916859,1952211,1993270,2031895,2054069,2071643,2095928,2106189,2129091,2139482,2160284,2167232,2170650,2167596,2177950,2207197,2250994,2260017,2264491,2256968,2267215,2283418,2322389,2367524,2408878,2453425,2503473,2539066,2574953,2619387,2651092,2692734,2743302,2792497,2814729,2828774,2870813,2910925,2936631,2924704,2897811,2857207,2878716,2911814,2937600,2942821,2949668,2962556,2955822,2947698,2941746,2964355,2992545,3032799,3029082,3011719
268570,Visitacion Valley,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1102,287296,284641,283368,283585,285111,287341,289577,290907,292957,296710,301736,307122,313727,318023,320983,323121,325505,327034,328431,332236,336700,338256,339034,339849,340528,342726,346216,348387,348085,349341,354215,359111,361620,365654,370590,376973,382148,387836,392330,399457,407657,415039,417259,419451,424720,431391,438101,442987,451862,460151,470180,478187,486504,495155,507355,520703,532632,541957,548030,554212,556106,558701,561916,566614,570665,574097,573425,572426,570630,572002,574214,577726,585453,592812,597227,598255,603128,608328,618294,624874,633557,640360,650488,660670,667297,675116,684551,698238,706880,712365,714619,721896,729896,742649,751202,759384,766391,774212,781963,790816,800353,815521,830964,843856,853987,861632,878127,893113,908779,915493,923242,927665,933724,938462,946711,954392,964829,968677,962356,953626,948058,955852,963470,969915,975353,980570,985134,988781,991981,996580,1007036,1024748,1044266,1048300,1036577,1023313,1016966,1015457,1010599,1008028,1001921,995402,982500,962013,933666,914286,911735,919291,918577,910880,900469,884857,865893,849199,834346,824302,815989,811210,804520,791425,772847,752889,737012,729026,726365,724831,722348,716297,713885,707649,703503,689093,686280,684849,687252,681147,673285,664224,659371,655700,653875,648433,641658,641524,635755,628309,618819,616882,617607,617320,619584,624554,624816,628141,631303,644400,659978,680014,696285,706937,715439,723924,723046,724929,736382,753594,771455,777241,787641,795366,804207,814275,823020,839661,859252,875235,879194,879616,874762,876733,869324,866752,863804,869940,876383,876920,887858,900381,917245,922575,934706,949860,966076,971476,974442,969676,980866,995714,1001600,997105,988800,995542,993671,987758,985103,1002491,1025046,1047553,1045759,1043513,1040569,1041233,1044589,1050680,1068506,1085755,1103944,1113946,1121134,1131455,1145681,1155673,1153143,1155998,1161823,1163324,1157545,1157484,1166889,1173086,1170684,1164571,1162141,1163519,1177587,1195512,1213891,1225457,1238721,1248940,1250554,1254799,1266562,1280032,1293641,1305954,1314092
273404,Crocker Amazon,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1103,316408,315265,314110,314050,313836,314590,315231,315799,316426,318708,320055,322465,325613,329291,333019,335235,338463,340736,343985,348487,353120,355740,357757,358383,360104,362645,366210,371138,374917,379441,383654,386492,389153,391477,395952,401866,409203,416198,423499,429936,438596,445195,450361,455133,461855,470614,477321,483225,487507,491204,495091,500360,504484,511180,521446,538697,556575,572691,585383,594477,601378,606925,612957,619117,625828,632136,631878,622728,608096,596385,590124,592086,597511,607808,613538,618229,623077,625958,632905,638578,648855,655706,665021,670879,675126,672880,675625,680855,687793,694167,697609,706392,714629,730365,741213,751361,758489,769490,778997,787407,793609,803211,817742,832286,847249,856202,870568,881069,896781,910549,925638,937684,947103,955528,959457,960124,964065,966568,962014,954153,948745,949335,951695,952416,955831,958407,962647,965170,963936,963750,971192,984061,993697,992453,988077,984528,982460,976418,966270,958535,946524,935704,918800,911769,901515,896931,880978,868768,854279,844320,834791,824556,812235,799080,783413,765457,748371,734122,728856,724929,715435,707264,701750,701770,708076,716764,727646,727937,727836,726471,729077,720751,719181,715504,717572,713027,706492,693845,682091,674533,671202,664119,652554,647700,642405,638407,630574,627885,627572,629240,633014,636026,637393,639544,644654,654883,666657,678466,688132,692554,695554,701008,700478,705905,715626,739099,761517,778300,795023,808140,821176,832474,845267,861993,885042,908906,921040,920262,913472,912772,909043,913721,919916,936128,942429,944416,950639,958008,974124,980506,997395,1012068,1030595,1034721,1033744,1023219,1029921,1040789,1050565,1049266,1043971,1049727,1047483,1041357,1028826,1030367,1040583,1060068,1069235,1074091,1075848,1078993,1083753,1087738,1098394,1115018,1134256,1153198,1166287,1185155,1199074,1206074,1202207,1216083,1232961,1244494,1258074,1272978,1299091,1311866,1318007,1314264,1312358,1327989,1343771,1344607,1338545,1339844,1336690,1329656,1313450,1305391,1302684,1301651,1302233,1292852,1288107
417516,Golden Gate Heights,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1215,450810,454038,455571,458511,460769,466416,472183,475479,476441,477860,481790,484535,488840,488067,490139,489927,493917,494935,495892,501184,509097,517200,522476,528532,534672,543975,553362,564107,569549,570188,570414,568908,571068,573894,580540,587717,594576,601362,607603,613659,620366,634057,651186,672349,689803,703553,714582,723945,735887,748241,761903,776325,795832,809738,823160,833895,849972,868542,881061,890737,893405,894665,893787,894863,889383,889648,884368,877721,863545,852095,846600,847019,852091,862923,874188,879851,892079,897032,906243,910097,918600,922077,928412,931548,931504,923065,917980,922829,923749,924409,920480,926669,937849,955284,968865,979430,993991,1011045,1026660,1034568,1045818,1067500,1096908,1120455,1134784,1147564,1168207,1189928,1205965,1224030,1242505,1263826,1273787,1279548,1282885,1289919,1293889,1292377,1275819,1264392,1255974,1258766,1258032,1256487,1260224,1259067,1252841,1236165,1234583,1239399,1263413,1283342,1314092,1321068,1324392,1315871,1316166,1327833,1340563,1368065,1369266,1364426,1342017,1333904,1315786,1305097,1292779,1292727,1291689,1288000,1277197,1253685,1234214,1219317,1203606,1174092,1141347,1120515,1116089,1115062,1105838,1083437,1074797,1070538,1078407,1083269,1095310,1111257,1127218,1126680,1110893,1084596,1069510,1059630,1052338,1040601,1029754,1018275,1009173,997709,989536,994339,1002925,1014583,1012203,1018051,1018627,1031702,1039118,1039110,1041171,1048075,1060685,1062251,1067432,1083441,1112692,1133352,1145000,1142230,1143304,1160745,1172651,1187469,1195893,1212036,1226879,1235150,1242406,1245562,1252116,1267224,1286352,1300771,1313630,1320117,1322517,1330880,1329929,1331353,1316608,1316210,1322649,1338446,1347987,1348931,1350594,1355493,1376929,1391042,1419158,1438412,1467830,1483796,1495127,1494336,1505864,1534400,1561817,1577521,1573728,1573600,1571047,1580098,1591647,1612125,1641862,1676171,1695706,1696615,1698496,1710764,1727632,1748072,1761805,1763270,1769868,1790740,1809044,1833150,1850965,1878332,1896016,1928904,1968961,1991067,2015568,2061800,2116554,2152180,2146149,2122322,2096694,2098871,2109838,2106758,2091697,2091980,2096342,2090420,2075920,2069164,2094259,2131021,2177917,2205748,2235378
274422,Marina,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1268,1755414,1791872,1836422,1874897,1909767,1941683,1968686,1987839,1992931,2004385,2008566,2023921,2020938,2013938,1983997,1969127,1960055,1967756,1967709,1977854,1998134,2012264,2031959,2050205,2096917,2141343,2198448,2238200,2276538,2287485,2326238,2366831,2420915,2464029,2513143,2557792,2591603,2625814,2660893,2702436,2734524,2768291,2786098,2791277,2799283,2824035,2850593,2870273,2890571,2927569,2969471,3010657,3044055,3078912,3134879,3206975,3275981,3312883,3317268,3319765,3283818,3240548,3201098,3161999,3144604,3121977,3119319,3113278,3118724,3139368,3185991,3253293,3367719,3484643,3548217,3612614,3661877,3725805,3735941,3742767,3736487,3729274,3732257,3742523,3737756,3710051,3717301,3753104,3790093,3817376,3843438,3876601,3896876,3927072,3929136,3909039,3870716,3841339,3834607,3794801,3792714,3792158,3850830,3889653,3935828,3971420,4044835,4107273,4170695,4232597,4282761,4374220,4416749,4477978,4490057,4487528,4482721,4471919,4433220,4406713,4373065,4379211,4383138,4368705,4362945,4332608,4297803,4263471,4245222,4250418,4289914,4337715,4405269,4435835,4446760,4438905,4435686,4448599,4468968,4533712,4560715,4571999,4517166,4479508,4457912,4457087,4473695,4501710,4541549,4561580,4571354,4545630,4494718,4433535,4373626,4311689,4216018,4124349,4013147,3909483,3783536,3668554,3564123,3489465,3502301,3546913,3587055,3588866,3598753,3622101,3676380,3697490,3747547,3804325,3871032,3879887,3828141,3767974,3760334,3785595,3811960,3812058,3770432,3770762,3731633,3720314,3729022,3814781,3896679,3905646,3931822,3943471,3979726,3989216,4057745,4123304,4232183,4331921,4384837,4379322,4370144,4459107,4484591,4519708,4548412,4653016,4747372,4813631,4857775,4848691,4829109,4826197,4868312,4917704,5007775,5128953,5217331,5258251,5225986,5227487,5230033,5233438,5289807,5374455,5462091,5490177,5504125,5509411,5547441,5559168,5638098,5716914,5781924,5881964,5915991,5930505,5911499,5945179,5949109,5906646,5817625,5785895,5714354,5656554,5620308,5623571,5646203,5672656,5698741,5669351,5629995,5608550,5648005,5702848,5757678,5722073,5676809,5618839,5635264,5678747,5693942,5733801,5788555,5865073,5889552,5860980,5867645,5938946,6018470,6083354,6077305,6021856,5972527,5952410,5957226,5951056,5966493,5994477,6005162,6011787,6016513,6034264,6071803,6137930,6219229,6282169,6327554
115774,Ingleside,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1287,291815,291140,290857,288439,286544,285553,285127,284795,282374,281706,279851,280349,279208,281950,285087,290941,296455,298929,301067,302185,307602,311317,315471,317208,319703,322137,322841,324604,326097,331487,336427,343497,348388,352316,354811,357333,361870,364855,369629,373720,378446,382352,385970,388735,391811,395393,402691,411005,419247,423472,427180,429078,434853,441007,451703,463194,477701,493339,503458,511218,515095,525581,536324,548266,556447,559689,556051,551594,546230,544466,542316,544115,547654,551155,553382,556712,561461,571533,579504,585365,587604,588373,595298,599807,603722,600848,600581,602268,605666,604669,608944,616652,629277,641491,651027,660061,669494,684646,699516,713076,724275,739395,753755,766366,775152,784623,797524,808533,820343,827080,835738,842875,849773,857546,863377,866611,871663,874385,871672,870159,868067,876308,880074,885035,889207,892011,895765,898480,904314,907859,916351,918773,918855,906808,901664,899485,898712,888986,876263,868914,857835,850352,835885,838324,839621,847431,836778,824433,813690,810989,806989,799380,792321,787910,781093,765499,755824,753223,764168,769535,762847,756503,757085,763461,766521,763157,766021,763962,764592,757285,751117,739361,734588,732454,729939,724844,719948,714520,707956,707978,709320,704976,697255,695011,699812,702906,703254,705232,703762,707002,714152,726123,728257,731727,739133,755580,774101,785845,802006,806100,822975,839055,853857,852155,851226,859939,866727,867638,861832,865913,867314,873607,877102,879689,881820,886946,896156,902025,906354,911044,911578,911324,914632,930366,938259,944768,952599,971122,991728,1011282,1026822,1037146,1052334,1063771,1062632,1044550,1038799,1046187,1051721,1054681,1053612,1056060,1061418,1078938,1090740,1107653,1125432,1160037,1182967,1195389,1198698,1199782,1204025,1212157,1223716,1230866,1247557,1264702,1285981,1304963,1320371,1329910,1340518,1356641,1377170,1381521,1394512,1407301,1426252,1431167,1437365,1438965,1436835,1447007,1455237,1467235,1467467,1481064,1484135,1486226,1478722,1480711,1479076,1478170,1483496,1483084,1484340
