RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
117447,Portola,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,964,313764,314024,314427,315763,319265,322854,324870,325495,326078,327896,329864,331766,332861,334997,337334,339413,338999,338909,342038,346889,352562,355874,360117,364239,370222,374626,379224,381753,383856,385799,386343,388146,389163,392311,395415,399701,403604,408942,413786,420591,427908,435775,445104,454682,465115,475146,484939,494983,503105,511049,518469,528608,538153,546564,553777,563567,573984,583369,589212,593070,597931,602116,609387,611614,615225,619066,622536,622550,620518,620941,621411,624001,626978,634496,637836,642668,646107,651232,654810,657716,661290,664504,673882,683003,692188,693019,696415,702187,711060,715215,721053,729951,742022,756198,765775,774164,780795,793753,808665,821870,830306,841054,853563,863555,870772,873450,883119,890411,900320,903862,906340,910531,917447,928626,938141,945038,951759,957299,956553,953980,950995,956589,962422,963792,961670,959815,956597,958437,960136,965637,971186,978319,987791,989278,993156,995994,1008125,1012365,1014008,1007716,994236,981364,968284,966808,961556,959145,943056,928628,903303,885095,866134,856257,846698,836544,822693,805404,787041,774057,765825,762004,754387,747037,747267,748369,758663,763390,772826,773652,775425,771646,772861,765223,769460,769015,769229,764136,754570,751126,739932,734499,731244,728330,723596,721161,717196,715304,710424,708723,707065,700663,706260,709986,715261,719673,725048,738752,751012,767089,779074,786488,792911,809655,815370,828254,836465,854262,875942,891533,912038,921475,932997,940485,955528,965062,984897,996449,1010360,1014016,1007309,1000530,988097,988087,992435,1008659,1015748,1015860,1020124,1031134,1044813,1050914,1067194,1093218,1112588,1124944,1126515,1128876,1138368,1157800,1163019,1158638,1144460,1145807,1135846,1117808,1105414,1106510,1122082,1136743,1140941,1139359,1135743,1138990,1153612,1170581,1196862,1218403,1245541,1263745,1268515,1269112,1269641,1274035,1281212,1299632,1314002,1318174,1327995,1349109,1377176,1387105,1397732,1400621,1412572,1425474,1439599,1440383,1439263,1442088,1436819,1426716,1406509,1402366,1400413,1405332,1403835,1398887,1390581
118904,Western Addition,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,967,495247,499946,503753,509417,513035,513338,512429,508233,511813,516878,527845,531007,534047,532016,530471,528181,524322,528792,533517,546959,548803,549013,544962,549064,555153,557832,561871,562305,573388,578879,587781,593140,599272,603601,610026,617296,625134,633110,645743,662022,673269,685638,699358,705786,714540,729040,746241,766857,780999,802058,817091,836806,854143,862218,867303,880185,904815,924461,944315,955700,971862,982199,987235,983186,978165,992979,1007086,1018924,1016871,1019804,1012948,1003558,994283,990707,990200,991206,1001319,1011086,1018591,1022918,1017272,1013273,1018966,1035144,1045338,1049831,1062071,1088515,1110299,1116142,1113311,1112971,1125288,1136346,1138798,1142681,1156061,1178891,1203943,1215533,1216582,1215590,1230366,1254324,1280628,1306964,1342979,1370870,1394371,1402078,1408393,1410091,1434283,1469486,1510632,1520805,1525012,1510605,1491555,1462391,1438536,1433585,1427717,1430199,1413156,1399328,1368554,1360343,1351515,1358074,1368220,1393964,1417936,1429518,1429239,1424121,1426684,1424357,1422732,1418168,1416323,1422575,1416960,1405835,1387387,1376322,1372183,1369455,1360649,1347577,1330460,1317154,1302780,1287178,1275459,1261407,1247215,1229045,1217891,1207058,1197423,1191167,1197765,1203151,1211411,1204911,1203234,1199896,1207125,1210374,1209227,1206484,1205731,1203692,1195193,1191339,1184659,1183546,1175787,1178350,1180403,1185435,1177340,1169356,1167520,1175657,1204268,1225733,1246614,1252652,1269123,1280708,1285354,1295573,1321550,1362520,1402870,1439140,1446508,1439006,1434164,1465622,1491561,1520761,1545297,1580394,1614843,1636820,1657322,1670089,1682423,1716453,1759519,1799254,1845578,1879015,1930359,1952135,1977448,1995541,2022253,2045941,2067242,2085596,2094757,2088568,2073392,2064976,2063688,2076022,2090331,2109166,2100348,2085454,2089895,2097427,2118824,2133858,2145977,2157549,2143200,2141303,2124140,2105597,2101161,2123745,2142547,2164758,2164726,2170722,2177799,2189711,2208414,2215874,2225112,2246328,2271133,2297936,2326271,2345803,2356129,2359243,2372320,2394853,2429807,2453058,2473568,2495897,2527048,2545867,2541471,2533220,2526624,2542935,2559708,2580951,2580119,2585807,2595517,2596572,2584785,2573233,2576970,2584894,2598498,2594296,2581744
272885,Bayview,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,989,274923,273725,272532,274861,276060,278756,277298,275601,271507,270744,270052,271977,273926,276304,278740,276459,275303,272128,275979,281031,289355,293007,295595,295273,298565,300998,304769,308808,314742,321301,325261,327930,330585,334294,338475,343497,346797,351050,353750,358187,361746,365948,371723,378943,388210,397780,408159,417828,426468,434298,441828,448904,456476,464637,475284,486095,498799,508432,516543,524035,533119,541941,549584,555131,558573,561358,560643,560708,553586,551184,546862,545484,543619,546732,552668,560918,569097,575171,579839,581396,587107,592252,602725,613480,623312,625223,625405,626418,632303,636356,641154,648360,657685,668798,675475,681186,686251,695086,704681,711039,712644,720493,730943,743050,751803,759040,772389,780388,789579,796486,805597,817295,830978,842236,853996,858656,862871,860977,853559,850994,850410,853761,855865,854438,851776,849676,847180,848496,847041,846936,850602,860388,874445,887116,893769,902163,908723,913259,909663,911241,914938,926227,929942,929695,921384,909471,897224,882561,873388,868715,871124,859801,843556,824182,810041,795741,778130,769514,766910,770859,763165,750575,737684,738804,750676,758163,765098,763741,767521,763320,759870,752289,752250,751042,751102,746963,739230,730307,720053,713831,707392,699224,688153,678767,676631,678999,677258,668506,658840,657815,663415,666493,664566,665831,666812,667345,664883,658602,654252,652494,652726,650199,637159,634878,641386,655524,669735,680546,689144,702577,716760,731445,744426,756998,780579,793994,806393,804446,806483,813702,817120,814667,809600,815147,818792,820662,822575,833573,840610,852054,863056,877032,889071,899023,904574,907066,915626,928267,929505,923269,915282,909878,897286,881132,872732,879265,895075,902461,902112,890444,885312,877111,881915,887957,900652,911598,924812,930047,935398,943908,957501,975380,994853,1018910,1037686,1060053,1090472,1110769,1117674,1110176,1101728,1100573,1097095,1110950,1119109,1133999,1137170,1136602,1127841,1128358,1135883,1154916,1172187,1183174,1194113,1190632,1189466
268414,Potrero Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,999,506227,499385,495940,494191,496955,499245,498310,493817,493714,498060,506119,515020,519607,524591,525851,527602,526008,526706,532658,543623,551845,554943,553753,554789,558560,562260,567010,571209,573877,579127,586215,592921,590507,584165,581364,583906,587837,589394,592207,590516,585904,573982,560973,556204,563577,579792,591062,593793,596492,605400,620915,640523,664043,686960,712979,734939,758425,774444,789678,805189,821319,824253,814450,801316,793900,793078,787429,778595,763684,752603,743614,739749,731319,735385,744314,755660,764727,770187,779715,784346,782925,780021,780579,786438,792730,788384,785126,784995,786253,786508,782467,787779,805688,827524,846191,852274,867194,888267,909747,920872,929126,943342,965246,984319,1000428,1013326,1032681,1053014,1064914,1070196,1075568,1093055,1110418,1127670,1139916,1150065,1152588,1147247,1136190,1135407,1136616,1149163,1162847,1177222,1180896,1177560,1165912,1166070,1167941,1188450,1211786,1231679,1249769,1256024,1252213,1245663,1252673,1268962,1296121,1315294,1332032,1327347,1306821,1293496,1276082,1270319,1262741,1254560,1245484,1233096,1220835,1203538,1186295,1177684,1179762,1182670,1196668,1208310,1227641,1237438,1237540,1231240,1226489,1223875,1226064,1217122,1217628,1207872,1203340,1192715,1180749,1168641,1166030,1164215,1156616,1144828,1132960,1142955,1144800,1149990,1140372,1132395,1121846,1120248,1122861,1140231,1161245,1177730,1186277,1180785,1178825,1176331,1176970,1188196,1201721,1222458,1248125,1266478,1280992,1292671,1315467,1342237,1365859,1392783,1430203,1457221,1495596,1517250,1532418,1523163,1513500,1516205,1531179,1552404,1570569,1579043,1571059,1567461,1549349,1544155,1535017,1554801,1587247,1632046,1656206,1664925,1681014,1707186,1753659,1790262,1842099,1882291,1896418,1896254,1891248,1891103,1898827,1924995,1953233,1972644,1969208,1973519,1969190,1973337,2000963,2044825,2079893,2106232,2120055,2129771,2122426,2136741,2158942,2194385,2211534,2223967,2240035,2244018,2247136,2231448,2234978,2236623,2256452,2263290,2281941,2287021,2317030,2364200,2431765,2474720,2517888,2546945,2576860,2590658,2601723,2617209,2630119,2645501,2653247,2650346,2626567,2628644,2635786,2668197,2693173,2733315,2770505
268338,Noe Valley,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1009,292207,289809,288374,287454,287454,288851,288651,289644,291150,294955,297841,300654,303580,309671,317594,324967,331378,336013,345344,352022,358658,361745,365750,372513,379396,383067,382433,382670,384494,387517,388543,393059,397336,402919,406225,411392,415660,423001,431099,440705,450464,460600,469789,477526,486876,497413,511153,524402,538859,553957,570708,589294,603956,617555,632299,649977,666435,680490,693601,702481,711640,713876,714773,706895,705782,705278,706418,702480,694560,687922,679070,675663,667277,667779,670436,682722,688437,691570,688990,686759,685644,685839,688928,690785,696330,694520,690379,686220,687464,692020,697075,706802,721219,738507,755891,769200,782259,793168,806049,812697,821471,828978,843616,853673,863517,868749,877777,886209,892719,901149,910542,919118,920427,925691,936365,946478,947204,942711,934500,930229,933160,938169,944066,951152,959801,965064,956562,953241,962468,976241,993814,1007328,1016417,1024202,1027589,1035649,1044575,1054501,1068578,1083331,1085355,1084971,1073403,1071965,1070559,1071021,1070000,1065234,1068933,1067502,1057000,1040580,1026687,1020867,1008512,995870,987181,989937,997564,1000371,985443,967773,963596,961916,970094,974337,994340,1005718,1015521,1015793,1011516,1002417,1009293,1024373,1038960,1039974,1031493,1022610,1013941,1008283,996622,979088,962983,963417,958914,958376,960259,977248,993370,1008728,1027740,1052524,1070998,1090515,1113086,1136657,1160969,1179982,1182110,1178961,1175146,1177213,1163436,1150973,1160637,1190012,1218734,1234692,1247813,1255149,1271059,1294358,1332948,1366493,1408739,1446114,1477325,1495729,1506924,1524964,1543655,1567928,1595947,1632771,1660445,1693625,1735245,1779503,1817058,1836610,1874031,1917361,1969602,2016665,2056300,2069438,2085016,2113063,2132137,2136740,2130086,2146576,2151522,2142098,2126509,2137274,2165634,2210490,2243984,2261748,2274692,2295782,2332917,2377075,2414281,2449747,2483055,2510066,2529563,2551102,2571827,2597588,2631300,2689215,2734251,2749438,2776249,2831533,2903318,2938577,2943024,2934896,2931165,2939747,2949548,2946078,2949623,2966836,2984927,2989713,2988665,3018365,3076692,3145548,3220649,3294062,3371364
268450,Russian Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1030,1241185,1266229,1290300,1300925,1296038,1292100,1292557,1297949,1293083,1294708,1289408,1296182,1281548,1272898,1257483,1266817,1291894,1313178,1317721,1312774,1319067,1327806,1328710,1313883,1313477,1320327,1333909,1335833,1340307,1349509,1364050,1378712,1389877,1383810,1384697,1394745,1429245,1457153,1490790,1511992,1536257,1540207,1567475,1590634,1627127,1653121,1689126,1720992,1747995,1772177,1793259,1824740,1839670,1880997,1912629,1978998,2040886,2119412,2177028,2233276,2274176,2305865,2321159,2329705,2369316,2419000,2450262,2439899,2399386,2382143,2366942,2374970,2378853,2410227,2446828,2485578,2515652,2525519,2535039,2541724,2557449,2565446,2578130,2584720,2588944,2567836,2557088,2557341,2567243,2549343,2531598,2528063,2554811,2589544,2620292,2643604,2663627,2693097,2716409,2736184,2738841,2780610,2839110,2890510,2920403,2914792,2942502,2973241,3019934,3057766,3088033,3113510,3112119,3103993,3097846,3096461,3104550,3113606,3105085,3072536,3036147,3016179,3014555,3006439,3010971,3002845,2992109,2982728,2973268,2980164,2983892,2987488,2981031,2955203,2928032,2901349,2886171,2886286,2882721,2893985,2872123,2851349,2811861,2799120,2792920,2790071,2779772,2774889,2801915,2816675,2803594,2750844,2714962,2671370,2631052,2600446,2580260,2583671,2577198,2578924,2532409,2490924,2485547,2508614,2551616,2603257,2671962,2703156,2713771,2708894,2722735,2709195,2720962,2736645,2748125,2742990,2708540,2675386,2632823,2624965,2627142,2627371,2611790,2620396,2623768,2622762,2614666,2617159,2632437,2636266,2670953,2699758,2736416,2755013,2787379,2829176,2891330,2959514,3021764,3062617,3116106,3186718,3214740,3231935,3240692,3297257,3358729,3403990,3425666,3418569,3417895,3441885,3486368,3531855,3577479,3616592,3649697,3675944,3672414,3669334,3637794,3645666,3653563,3693875,3689672,3670846,3699573,3757226,3838534,3852390,3896798,3949628,4042586,4097312,4141732,4145355,4182187,4242106,4249232,4216882,4142171,4140846,4123960,4099845,4065941,4076457,4097600,4134066,4144023,4134963,4108722,4097212,4119308,4145376,4164738,4193562,4239746,4278301,4297600,4303858,4318237,4342710,4391422,4472755,4562685,4624160,4697063,4795919,4881666,4955822,5002865,5045474,5043235,5039283,5041182,5033954,5001266,4973814,4944566,4893374,4844544,4801663,4786804,4777394,4798434,4816330,4821046
268220,Inner Sunset,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1076,449250,449728,446355,439918,435171,435193,437444,439515,441571,449199,456832,463860,463298,461554,465696,476165,485505,491108,496395,503510,510353,507815,506999,509957,523705,536585,551622,564791,577950,584536,587372,587835,593035,601331,610708,613122,613351,615997,616870,619387,619512,628802,638052,651392,659828,671025,679659,692437,702419,716506,732670,750677,772432,789445,807055,823678,837041,850151,857803,864344,870310,867329,867788,870138,871125,872518,868863,865358,859113,850248,851643,855593,862294,865733,859856,845861,837150,831765,834416,831471,837010,836443,830317,816811,804917,801436,807840,820686,834095,840324,841716,843171,844811,856822,868700,886769,907003,922187,934023,940135,941863,947166,957068,974493,992907,1009690,1036176,1058989,1073871,1090176,1098568,1116093,1128138,1153465,1174140,1188004,1187717,1180554,1163297,1148077,1138110,1134170,1140059,1136239,1137009,1126493,1118505,1109228,1110069,1114930,1129256,1146870,1167644,1176349,1182450,1191903,1201282,1206861,1210388,1228124,1245701,1258726,1255078,1248285,1241922,1241215,1231997,1218934,1204742,1200094,1195693,1183167,1156598,1127730,1099443,1081181,1058084,1046424,1035674,1030133,1018582,1001605,983241,961081,950175,950017,962345,966244,967432,958368,954893,948774,951378,953053,961378,970019,987622,1000002,1000759,996769,995724,995010,988375,984803,984188,986532,983091,982593,973485,960404,957177,959070,962349,963290,974943,991790,1009428,1027329,1044389,1055960,1060702,1073961,1077882,1090746,1105959,1132357,1155901,1168339,1178612,1182818,1191584,1209027,1238160,1262416,1290725,1310714,1335027,1356950,1371534,1387053,1402125,1419785,1437923,1447852,1461489,1472843,1497408,1519404,1526283,1520268,1521463,1542247,1546936,1555892,1554633,1563340,1573173,1595992,1612408,1617323,1625626,1638737,1647614,1642590,1643887,1650404,1665255,1690086,1704249,1703811,1689501,1687394,1695643,1715873,1736182,1744584,1763215,1792528,1831015,1862866,1876951,1899024,1917434,1956951,1986154,2001491,2012474,2047171,2091307,2122176,2123406,2114305,2105948,2113506,2115199,2105674,2088010,2088053,2094890,2096258,2087800,2086490,2104643,2135644,2182375,2220599,2274493
268570,Visitacion Valley,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1110,229759,227737,227605,228869,231374,233952,235347,235821,236975,239774,243079,247157,251260,255223,257346,259004,259674,260366,262635,266960,271627,273392,274210,276043,278574,281784,285028,286434,286736,288184,291690,295412,297090,300194,303982,309118,313879,318333,322161,326334,332893,338695,343004,346993,353478,361151,367932,373130,378495,385906,393854,404570,413443,423850,434731,446942,457569,465656,471713,477114,481930,484627,487577,489550,492832,495734,495965,494783,494157,496049,499983,505674,514184,523844,533020,538561,544570,548239,555062,560231,565649,569278,574881,579885,583478,585753,590179,597291,603331,606701,608646,614057,620882,631558,638109,645740,649383,655167,658638,665780,671607,684756,697488,710777,721480,729678,745424,758019,773654,781283,789738,794457,801458,806669,814912,819999,827413,831319,827059,821510,818813,828399,839007,846093,851405,856983,861123,863579,864926,867789,873487,885437,896502,900011,890988,882291,879667,880820,879478,877978,871433,864829,856609,844869,829034,812154,805405,805868,797331,780046,761946,747140,734362,718643,703550,691380,681231,675108,669222,660570,648574,638359,630815,625722,623570,625184,626693,622456,618661,612911,609900,598394,596355,595975,598022,593427,585935,577883,572863,570995,571746,568895,563579,562627,559748,553177,544305,541532,542437,543005,544512,547457,547540,550319,554615,567150,579874,597757,613744,626361,636783,647986,650001,655640,664453,679035,693501,700174,712310,720118,729434,735260,741780,751301,766891,779129,787833,796011,799327,804263,794873,790967,788530,797220,803563,804322,814320,824222,835451,833887,837367,844394,854761,861391,863751,861276,867429,882057,887192,881967,870480,872059,873368,869445,868116,872432,883431,893386,892225,887368,878114,876311,880299,885941,890879,900034,915124,929340,936039,944234,958149,967324,971435,975241,982569,987842,995577,1007983,1021920,1031107,1036627,1039732,1041941,1046210,1060797,1076906,1092855,1103084,1111833,1115667,1114195,1116039,1123766,1132862,1141381,1150637,1154701
273404,Crocker Amazon,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1111,289031,286833,284601,282906,281814,282019,282567,282953,283842,285623,287542,289904,292723,295413,298919,301927,305198,307474,309969,313814,317523,320696,322962,325014,327155,330545,334018,338114,341203,344421,348016,350672,353218,355212,359530,364843,370679,375491,380662,387039,394716,401666,407382,413032,419336,427085,432329,438112,442550,448488,455134,462798,469677,476688,484801,498387,514117,528914,540909,548721,556527,561333,564165,564571,566681,572292,575310,570221,560587,552221,549177,550257,553029,561715,570104,577729,583515,585065,590674,595849,603947,608612,614063,618969,622986,620369,620441,624461,631112,636826,638631,645415,652383,666543,677657,689089,698200,709581,718323,724266,728069,737959,751814,764372,775297,780863,791974,799145,810346,819752,831954,843840,854969,863875,869564,873283,879480,885828,884964,882016,878455,880153,883123,885165,887796,888782,890683,891424,890941,889277,894243,901416,910720,911583,910851,907565,904761,898684,888336,880577,868801,859725,844044,836629,825554,819356,803505,788996,775666,766016,758927,748081,734584,719447,703653,688686,672001,659072,651994,651132,642972,634991,627852,626734,633564,640428,650504,650425,652525,651679,654496,645741,642730,638395,639848,638853,634003,628445,621043,618043,616627,612362,604747,602275,601071,601784,598309,596441,595739,596058,599938,604082,605678,606148,608305,617562,628303,639071,647850,652005,656062,663168,666822,675087,686034,708602,730559,745422,757808,765810,772993,780056,790344,799503,807733,813638,817845,818546,816239,815562,812468,816162,824954,842098,849937,853228,861694,872339,888371,893544,905329,918777,936516,946117,947759,940008,945705,957807,969228,970504,964568,966512,963023,956282,946069,945291,953915,969365,974347,976043,975788,979427,984656,989268,998837,1015431,1030399,1044228,1048725,1061502,1072985,1080548,1082634,1097644,1115605,1127692,1138596,1147662,1167122,1179320,1195271,1197968,1203767,1209152,1214688,1205853,1198918,1199504,1200033,1199858,1194512,1195195,1197262,1204832,1213732,1226740,1244491
417516,Golden Gate Heights,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1230,393961,394798,396023,398676,402420,406485,410052,412347,415294,419381,423298,427572,430220,432017,433295,434435,435178,437891,441671,450127,456369,461936,467217,474340,484764,496388,509370,519825,528960,532567,535498,533502,536250,539352,546494,552107,557978,563029,566943,570778,575136,585357,599626,616872,632157,644306,653869,662721,671882,682495,695933,711569,728756,740454,749507,757925,767797,781426,790027,796841,797572,797556,791914,788433,782646,783055,781060,779649,775779,772329,771519,773528,779747,788715,801253,809592,821606,828502,835405,837083,839589,838978,843401,848177,853793,853443,853707,857791,858748,858025,857270,863647,876415,894685,908050,915996,921874,932366,943445,954365,968193,989027,1013375,1033665,1048833,1062274,1082159,1104280,1125007,1142926,1159139,1174562,1180947,1185850,1191884,1204199,1205059,1197677,1178310,1167398,1158701,1158468,1157123,1159366,1163564,1166438,1159156,1144831,1146039,1154691,1177015,1192134,1212838,1220085,1226730,1218065,1219159,1219624,1230518,1242547,1239562,1233656,1218511,1213514,1208490,1203909,1194021,1187538,1179004,1173953,1159991,1145296,1127098,1109862,1086768,1060177,1028464,1009314,998462,995768,981679,962125,951507,947838,956454,965080,982538,996811,1006930,1005549,998236,986798,994090,1004799,1016777,1013787,1006335,1000444,993986,991284,993193,1000667,1005427,1008040,997693,990357,978900,979173,983653,980470,982988,979827,983349,981793,994961,1017215,1049352,1075994,1097613,1111220,1120095,1141274,1147564,1160694,1168992,1192016,1210294,1222980,1232937,1236834,1243368,1255565,1276583,1292588,1315410,1336108,1357408,1374036,1378873,1384653,1380277,1388877,1402136,1425015,1437025,1447683,1466793,1491633,1515164,1522425,1536935,1556716,1575883,1590970,1595067,1590646,1599217,1618925,1632100,1629803,1618948,1622690,1627904,1626492,1629835,1633054,1655476,1684087,1703296,1702102,1693900,1692659,1704017,1718839,1730057,1745518,1765675,1803174,1822301,1842898,1848550,1864928,1877404,1906672,1932943,1946884,1962763,1970481,1983718,1979830,1975134,1955954,1938001,1935263,1937663,1927559,1911696,1905321,1900375,1902114,1898449,1900979,1911200,1932471,1963959,1986034,2011189
274422,Marina,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1288,813677,816507,825235,836181,842021,847218,853039,862347,869367,881079,886873,903611,910263,921936,918107,914235,915242,923695,926488,925951,925343,920075,921346,916791,925360,921057,931162,936083,948116,951588,968109,983123,1004218,1021894,1042062,1061404,1085025,1114629,1140031,1170331,1196398,1220602,1232719,1246818,1265294,1290202,1311573,1333145,1345634,1359021,1372083,1385891,1397843,1415645,1447599,1484373,1522909,1557338,1593479,1617294,1636469,1659823,1689449,1720312,1740389,1756862,1758392,1759624,1748544,1740207,1724901,1731920,1761136,1796980,1810374,1809198,1828047,1852297,1871553,1868373,1868649,1875721,1890643,1900190,1893018,1871645,1877913,1891210,1896132,1878082,1869737,1879446,1896140,1910685,1915238,1906263,1878922,1839938,1791425,1747364,1714821,1708035,1717279,1735312,1744980,1750545,1773450,1801884,1842172,1888085,1928806,1983093,2013269,2041028,2047690,2044137,2043764,2035987,2016845,1988220,1966236,1965365,1984805,1991338,2010351,2016779,2018488,1999494,1988729,1989600,2007838,2034745,2067327,2086676,2092980,2097325,2106723,2121222,2137845,2179191,2196934,2213492,2198616,2204194,2206048,2210589,2198250,2184408,2180275,2175046,2162275,2137777,2121839,2111032,2097175,2078685,2051859,2038052,2023972,2018353,1991043,1973821,1982337,2004913,2048932,2083882,2137219,2156781,2179395,2186146,2217613,2222696,2241276,2258590,2276738,2282637,2255707,2224597,2188095,2189080,2196008,2201222,2185065,2194791,2195766,2192071,2185904,2191640,2212799,2223762,2253495,2268916,2282666,2297867,2334456,2383375,2440139,2504016,2532347,2536331,2534505,2577552,2596543,2620109,2636080,2676828,2721178,2751223,2786511,2792670,2808525,2838150,2899979,2951025,3003212,3058222,3113985,3156641,3157868,3153166,3154282,3169804,3218878,3280169,3317267,3326837,3359635,3401546,3463862,3493442,3562859,3632362,3662545,3690582,3702314,3715404,3737461,3770401,3787284,3767004,3713292,3694584,3663623,3650567,3659837,3700368,3736318,3771116,3777923,3780460,3765117,3770428,3799843,3833208,3863782,3899859,3949523,3990333,4015412,4038199,4082120,4140500,4220019,4315157,4411070,4477087,4554554,4587946,4628188,4659537,4704264,4723160,4696237,4694389,4699981,4704311,4685182,4678084,4666430,4681734,4680090,4682868,4685151,4708153,4760403,4787058,4802735
115774,Ingleside,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1309,290499,289830,289937,288465,286343,284784,284348,285839,286511,288567,289826,292167,292701,294581,296433,301126,306355,310646,314023,314638,317799,318893,321754,323969,327471,330679,332558,334529,338113,342852,347359,352075,355321,359079,362122,365495,370624,373641,378470,382506,386682,390493,394077,399290,403818,409531,415633,423159,429650,436213,441272,445348,450885,459121,469583,480030,493678,507589,519199,525427,530449,537534,545158,552752,559218,561308,560124,557546,555883,555411,555019,558500,563022,568327,574080,580950,587864,596928,604978,612583,614304,615578,620566,627066,630493,628218,627777,631690,638467,641528,646930,654876,667620,680811,692608,702687,714468,731893,747740,760941,769051,783029,797410,811816,823473,834560,846795,856279,867459,873743,881316,887062,894208,901555,906652,907076,907714,907153,904321,904321,903737,910693,913324,916077,918419,919129,919624,920659,922587,922154,924749,922577,927444,922936,926957,922318,918432,907970,897718,892176,886844,883163,872194,868817,854299,845782,822037,810043,798739,792732,784423,769876,753550,740703,728456,715714,703321,695384,694665,692891,686335,680656,680579,684307,691262,693998,700844,699531,701655,698682,700896,696681,695672,692356,689243,686992,679280,670446,659752,659628,663455,663164,656292,650251,645851,643592,639124,637902,638851,646743,658051,668729,670343,671650,676858,689472,708960,725521,744004,750859,764717,773019,780204,775989,777364,789543,800982,809458,807404,809801,809567,814924,818389,821791,823574,831497,841518,848548,852393,856459,859234,860999,863994,876240,882137,887157,897249,912170,929607,940113,954699,967124,986797,1006439,1020543,1018849,1021949,1035741,1045750,1052787,1049227,1053080,1054773,1066410,1071697,1080804,1087659,1109223,1127917,1140577,1145496,1146409,1155400,1168430,1183667,1188377,1199519,1211874,1238317,1264216,1283069,1290825,1297985,1315753,1334738,1341586,1349955,1363994,1383064,1393449,1392664,1387790,1382618,1391599,1395146,1396519,1389225,1392907,1393891,1393622,1387175,1385873,1386133,1386887,1391673,1392317,1398913
