RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
268337,Nob Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,948,665962,670361,667637,663861,659246,655972,649944,646092,645903,652512,655992,654220,648352,645399,653340,666538,682252,699697,718347,731010,737685,742226,753596,766938,788076,810042,827973,835209,841430,843919,853494,866336,876391,872012,866470,863157,863537,862022,867408,883095,895816,903444,910075,922708,948637,977484,995111,1013688,1032210,1056448,1073755,1094085,1118388,1143446,1158866,1182379,1213044,1255338,1303277,1338285,1377469,1400633,1431345,1428388,1427083,1432195,1446125,1442079,1414438,1394308,1376714,1376818,1367808,1376972,1378553,1401873,1425099,1448215,1471223,1493977,1526322,1536462,1555770,1555241,1564876,1556026,1557559,1553014,1538590,1518879,1499646,1504517,1511631,1535034,1538855,1551122,1550363,1559047,1570537,1595560,1630634,1658593,1688469,1694641,1700773,1696155,1709714,1721706,1731445,1729611,1713399,1692729,1675348,1679968,1676912,1669914,1656699,1651484,1646117,1635323,1621918,1622340,1628597,1641263,1638641,1629434,1627586,1630215,1638330,1635578,1634165,1636555,1650792,1651461,1657902,1658454,1681030,1693715,1692237,1701085,1699083,1696932,1675611,1664459,1678951,1715190,1745373,1751589,1743014,1736065,1738915,1738061,1742142,1761395,1777708,1793766,1776156,1754852,1728763,1723649,1714240,1710831,1717072,1722297,1733206,1729239,1739081,1738507,1742391,1738603,1732420,1717317,1713762,1719713,1719713,1707930,1681440,1657949,1643153,1631803,1628714,1612707,1609482,1610968,1610930,1596545,1583060,1577944,1587373,1611876,1640947,1668258,1670599,1680045,1684669,1706226,1737349,1773780,1808009,1830605,1852422,1855285,1832172,1819528,1834127,1872256,1903909,1917660,1925350,1933440,1929689,1932860,1944030,1965393,2004585,2031038,2054365,2059632,2069287,2089637,2094886,2096352,2116713,2155795,2176516,2189756,2222870,2264314,2309427,2330498,2365484,2393490,2418951,2441681,2454127,2465129,2488268,2518124,2513777,2505735,2479007,2485196,2471442,2469297,2475187,2493861,2503712,2515698,2519945,2534998,2539916,2546404,2558208,2575585,2591973,2585432,2590419,2590873,2609055,2608777,2613563,2599185,2600682,2614885,2636842,2646988,2647211,2677023,2701300,2730865,2733779,2741529,2729863,2742622,2761992,2785965,2796589,2799066,2813105,2811866,2805394,2792124,2790639,2791715,2803366,2800012,2783440
117447,Portola,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,975,229344,229105,228667,228117,228481,228815,229307,230028,231312,233101,234961,236585,237368,238896,241296,244469,246821,249739,252571,255584,258015,260180,263171,266323,270046,273068,275886,278184,280352,282172,284654,286780,289151,291196,293675,296061,299178,302943,306698,310829,315309,320421,325316,330730,336635,343265,349557,356308,362093,367959,373812,381442,388965,396521,403616,411951,419477,426565,432120,437589,442533,446438,451156,453524,456178,458402,460169,460870,460972,462214,463121,464332,467282,473360,477818,481514,485840,491469,497316,500393,503812,506514,512778,518458,523492,523459,524568,528783,534004,536309,538339,543943,552080,562072,569603,577406,583325,592037,601393,610632,618412,627509,637385,646238,653090,658384,667265,674315,682812,689411,697729,704465,709561,716793,724906,731729,738121,741787,740871,738407,737717,741227,742833,742007,741153,740243,737209,734111,732037,732834,736572,740166,744178,744154,744421,744846,747895,748233,744521,739915,728825,718957,705963,701507,696511,693042,682910,671660,658389,647090,639321,633535,629991,624426,616550,606404,593002,582526,576313,575302,570697,566286,565776,567808,572945,575899,582463,584221,587248,586843,588925,583314,583789,580975,577916,569832,560880,555424,547975,544097,541419,537606,530478,527474,524689,525173,522537,522405,522352,520874,524410,526086,528894,531842,536525,544886,553101,563043,573135,581592,590392,602325,606978,615503,622133,638124,657650,672636,686630,692589,698849,702887,710528,717233,731453,741644,752509,754365,748908,744594,739062,740846,744331,756433,762280,765432,769951,779384,790626,795042,807618,823393,839523,850414,856300,856322,862949,874144,877340,873426,862136,863929,858942,851868,844400,848712,861995,879060,887571,888466,889579,891722,906061,921494,940013,959278,976974,989064,992002,993803,998337,1002789,1009357,1024683,1038331,1046732,1056426,1070172,1084076,1092669,1093023,1090606,1084767,1097746,1109002,1116059,1110416,1110570,1110057,1107302,1105973,1109718,1122921,1138471,1157320,1163403,1170291
118904,Western Addition,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,978,391058,390656,389189,388924,390518,391212,392982,395763,399667,402245,406320,408745,411273,412792,416234,419992,422059,426813,425953,425564,424517,428826,432232,434894,436158,439400,443572,444652,446189,446127,454976,463370,470757,471651,475256,482772,492570,506764,520273,536374,550340,566215,579968,588604,599005,616937,633741,646484,657388,662068,667280,672019,681349,689471,696195,712350,731453,744281,753999,759098,764127,761734,757974,753056,750561,748742,743450,735520,721278,712186,701504,699385,700162,714632,731067,742006,748867,753178,763684,768117,775141,778838,788998,796201,800168,792471,783579,786426,793500,801604,801621,806164,809924,817775,826386,831554,841057,855271,878246,891968,898844,903076,911676,926306,944451,960833,976762,993639,1004638,1011305,1009207,1016470,1025270,1043312,1063506,1071062,1074119,1070968,1063591,1056001,1044025,1043775,1038208,1027313,1017737,1007285,1002107,1000396,998505,997801,1001834,1005123,1015600,1016370,1025038,1032249,1039100,1041744,1030599,1020543,1005568,998902,988598,985888,984097,982276,972602,957936,944827,937858,932504,929805,927194,927486,922506,915799,900063,890669,884578,890003,892054,882477,879346,872110,877349,868435,866894,859074,860495,858437,856974,847843,844544,846092,846163,847008,839681,842866,842057,848698,848319,845813,840533,835041,828643,822154,824771,828673,837663,836305,842004,841579,848444,855032,867589,889906,918366,951818,967997,971954,970070,980548,984942,997181,1004279,1022851,1040708,1050670,1048874,1037542,1035651,1046841,1065702,1084013,1100733,1109562,1121856,1131837,1139469,1143814,1141782,1146688,1152942,1178176,1196685,1206262,1218860,1236015,1258959,1265045,1275027,1293988,1324967,1351052,1368688,1364101,1365019,1376791,1386054,1389424,1375077,1377258,1370148,1364064,1352202,1358718,1364247,1377003,1381231,1386972,1388733,1396896,1415340,1437656,1458158,1461435,1471936,1472642,1496500,1511025,1532823,1547597,1577350,1609445,1642083,1652555,1676824,1710296,1748894,1778025,1790143,1808362,1812791,1816378,1810719,1808174,1806752,1814866,1815705,1819958,1818124,1826796,1837041,1848081,1868778,1895095,1923073
272885,Bayview,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1000,214828,212519,210441,210101,210090,211293,211203,211082,209134,208196,208048,209592,211447,213650,215621,215420,214443,212349,213097,214691,219170,222602,225156,225742,227363,228674,230896,233994,239015,244449,248757,252003,254977,257977,261896,265553,268833,271648,274795,277705,280171,281764,283801,287552,292870,299231,304675,311063,316519,323800,330254,338014,344820,353301,364053,375157,385822,394414,401861,408621,415823,422485,428914,434037,439175,443639,444827,445543,442547,441589,441293,441939,443273,446011,450937,455139,459639,462371,466902,469349,475415,480443,487303,494758,502005,504944,505573,508500,513139,516674,518103,523707,529913,539480,546576,553154,558254,565365,574122,581010,586412,597474,611423,623309,631866,638025,648162,656931,665543,673789,680973,691259,703192,712823,721989,725936,732958,735776,736612,737426,741102,748026,754803,758209,757809,756110,751655,752235,753264,757299,761418,763055,768068,765867,764423,760297,757113,752663,743699,736122,723102,714021,700058,690049,672861,662008,647609,631290,614167,600749,595639,588849,582931,573343,563600,555468,545508,536361,526812,525850,523620,518626,511276,503944,498947,492671,492263,488093,489889,486936,488630,482966,481856,480301,479487,477555,473882,470676,463011,458209,451726,446926,438483,433659,426837,422694,417447,414454,411345,410674,414503,418175,420397,422091,424143,427477,433616,439285,446280,449898,457482,463894,465712,469521,476283,489610,505043,518561,530272,540394,550310,561641,571302,578777,590364,597852,607662,611457,617389,624062,628614,631320,633375,642460,652473,664440,678573,694792,706820,713441,720387,728888,736738,746476,755840,760297,764618,776256,781488,784859,781025,785179,784494,784786,787495,797092,806238,816513,821228,818678,814972,808238,812740,820572,831680,843047,855502,864892,870726,872966,878273,878873,883052,891820,900823,904585,910960,918438,929215,934575,935841,936844,937456,950348,953137,954800,949707,951535,951444,951335,949042,952255,961772,974377,988156,997532,1014741
268414,Potrero Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1010,275554,274978,275210,274868,277779,280833,282747,281935,283342,286243,291130,294645,297224,300655,304707,310372,311494,312854,315679,323503,328189,331295,332259,337088,341498,346121,348147,350054,352788,356215,362543,367759,371968,374183,376878,379883,382719,385499,389681,393213,395996,397964,396084,396303,401005,411185,420614,426574,433538,441278,452084,466331,482692,496258,511227,526258,538790,545284,549670,559246,571489,578683,578561,568901,558849,551229,544641,538360,534264,532621,531193,527833,521036,521136,523978,531820,538713,545743,552486,555360,554383,554784,561061,565877,569503,563376,561554,563553,569119,572024,570854,573336,578996,586917,591278,596970,604775,620015,630698,638848,641747,649950,662372,676708,689687,699215,711441,719206,726474,728208,733967,738874,745889,753123,762357,766036,768413,768941,765747,764961,762458,767095,768900,770228,772187,772729,771422,769490,768931,773038,781662,790449,803188,809578,818387,824601,830251,830897,827553,830647,830877,826231,814569,808683,802493,798376,782813,768601,752515,746857,741001,735186,723809,717088,707666,700854,688793,681072,683016,690449,695661,689894,690782,690148,701163,702941,710276,706699,711845,713502,715359,705028,701230,699228,696882,690410,679744,676947,673693,677105,675790,674716,666923,664787,660744,663578,665370,668437,671129,670662,676587,679006,682931,682481,687769,700695,718125,733255,742839,751372,761770,779301,788403,806060,820800,845454,871062,887474,892038,887885,890991,904240,921835,937658,950994,954828,958666,965094,968657,978173,997203,1023817,1045429,1060585,1071004,1075065,1086964,1101012,1128397,1137474,1153971,1168452,1182368,1195923,1206369,1211402,1214208,1228449,1245114,1261956,1255301,1258345,1248459,1243452,1235771,1245756,1262518,1293697,1314644,1322886,1314098,1312597,1322000,1345677,1374972,1394146,1406977,1397751,1397762,1393615,1409922,1422741,1449868,1469493,1500359,1513797,1534531,1566121,1610345,1657276,1684499,1701132,1701783,1711741,1718339,1727071,1725984,1729609,1726968,1720552,1708940,1704100,1708282,1719169,1732833,1743465,1752340
268338,Noe Valley,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1020,417862,420548,420889,420102,421488,424699,428486,433113,438997,445124,450780,453100,455293,459275,468991,479959,490450,496789,502506,505432,509735,515658,525645,537602,546491,553561,556087,561832,563832,569661,576020,586601,591602,594064,594726,598531,606237,616131,630084,641079,652151,665264,679315,693191,709206,727178,745997,762360,777152,793339,811436,830136,849109,858993,872423,887339,906582,920916,930753,936496,939351,935577,922637,909073,898960,898159,893744,884524,868609,855043,844923,845508,846850,855330,866638,882078,896070,904774,908053,908392,911166,916859,924883,925510,925464,915969,911237,908533,909797,909372,910552,921014,935556,954193,969277,982619,998747,1018219,1035423,1043572,1048672,1062082,1083081,1098824,1114413,1125179,1146439,1161859,1173009,1182814,1193412,1209195,1223885,1241596,1259041,1272839,1277418,1273996,1258522,1256493,1259495,1264875,1265493,1263688,1260138,1246737,1229090,1217861,1218315,1224050,1240232,1245251,1254349,1259502,1271245,1284526,1301403,1320325,1334572,1347170,1342770,1339163,1322491,1325084,1325262,1335157,1330460,1319890,1309473,1300683,1288489,1273679,1262423,1258682,1247787,1230792,1202343,1179627,1168126,1164729,1145515,1121605,1109855,1107319,1116180,1114754,1126506,1125174,1136208,1137676,1142493,1137436,1152043,1166852,1178297,1171377,1158586,1149696,1138691,1133650,1122775,1108725,1089160,1078593,1066292,1059396,1056278,1065678,1074898,1083200,1098306,1122928,1143974,1162285,1180671,1203736,1233426,1263475,1281826,1289964,1290862,1295517,1281044,1266195,1265427,1289996,1318907,1336281,1334498,1327711,1323098,1331901,1357327,1388803,1434120,1471317,1499234,1515873,1524990,1538606,1562684,1583380,1615976,1652770,1682372,1696702,1714313,1736266,1760555,1758280,1770198,1795361,1816343,1842225,1847626,1844166,1840636,1848906,1854646,1849175,1837057,1849634,1850833,1847893,1841194,1853223,1878325,1910827,1928191,1936691,1935421,1947259,1968840,2000142,2024849,2030090,2041407,2046003,2061976,2069823,2086508,2112374,2148753,2198635,2240808,2255608,2278865,2327780,2387209,2413662,2404589,2393698,2389949,2385942,2377899,2357391,2340771,2336285,2333669,2325569,2309974,2320787,2352120,2390450,2425952,2462507,2503707
268450,Russian Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1041,565913,574466,575227,573360,571598,577351,583254,583891,585554,586532,586991,581876,574975,575415,586943,601415,615484,619411,623531,629389,632748,636668,643087,656613,671730,681100,688712,695819,701354,710040,715899,733678,749948,771941,790190,809967,824888,833234,841925,854003,872787,880679,895358,904982,925853,934855,941663,947752,959037,979705,1000185,1022964,1041049,1067656,1088053,1112253,1134579,1167384,1198467,1215977,1231682,1236154,1239135,1221440,1208188,1201849,1201390,1190753,1170411,1157946,1147828,1150665,1148490,1156693,1163293,1184660,1211324,1232380,1252270,1273389,1297664,1303839,1314053,1320634,1330970,1333889,1344182,1347380,1336653,1311557,1292925,1282774,1279976,1289462,1303596,1318031,1329768,1337312,1346636,1366165,1393725,1433314,1462840,1485796,1505701,1522609,1540889,1550078,1562514,1574428,1578980,1578014,1569242,1569742,1576000,1580219,1581856,1576357,1566821,1558926,1547774,1547258,1548596,1546351,1546744,1541493,1541225,1539170,1536840,1537341,1538970,1550078,1568742,1580909,1590275,1598399,1612901,1622796,1619080,1620748,1612897,1609168,1594495,1584733,1574636,1575254,1578201,1581943,1583993,1583758,1585299,1585368,1589503,1584571,1578187,1570320,1565789,1551056,1527190,1507179,1481286,1464815,1460270,1466805,1482269,1503060,1523464,1530109,1524221,1518306,1523430,1516789,1523372,1528524,1534129,1516975,1488731,1460509,1445591,1438752,1437915,1432565,1425885,1431136,1428077,1416859,1399773,1397094,1405708,1411568,1424673,1438727,1451861,1469006,1489191,1514306,1533937,1561131,1584217,1607962,1627716,1662675,1678886,1703286,1731824,1773186,1808144,1834938,1873657,1904798,1932123,1955522,1991398,2025603,2059953,2083259,2101059,2120348,2132196,2146640,2169602,2211940,2265673,2310008,2329698,2333323,2364730,2393025,2433882,2445207,2488512,2534833,2548277,2532839,2515838,2520097,2545620,2579833,2587931,2601326,2591815,2601240,2584187,2564398,2560371,2581963,2602149,2630586,2640161,2647615,2641258,2639924,2659966,2691226,2713772,2729404,2754328,2780894,2811470,2820128,2838479,2852788,2887868,2928388,2968409,2985862,3009226,3037348,3069799,3100605,3125516,3154437,3160244,3179453,3194095,3213368,3218315,3233338,3254412,3277239,3289685,3298252,3310226,3328986,3365160,3393735,3419580
268220,Inner Sunset,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1087,338276,336674,334608,330634,329141,329597,332415,334909,338245,344631,348864,354868,356795,361914,367564,377969,384918,390760,393588,398130,401587,400806,401589,402405,410112,417627,427904,436090,445844,452063,457758,460020,464730,469968,475651,480284,483413,487155,489985,493466,495247,501396,509523,525011,536564,549001,557620,566387,572053,579549,586155,596114,605788,615620,623632,629519,639626,649411,659999,665904,674891,677987,685346,688068,695472,699178,702587,701448,696659,692379,691728,698327,704044,714181,721381,726906,727261,727839,731635,736306,740504,741143,738545,732004,727519,723833,723160,726539,734534,740701,742786,744085,750456,762847,776196,788562,799841,809684,820280,829907,836518,846004,858567,874912,890314,903465,925413,949257,969875,985378,991698,1000262,1005355,1018335,1032805,1044225,1048035,1045870,1032846,1021125,1012072,1011014,1015552,1014676,1018023,1013362,1007137,998781,998309,1004227,1017382,1025634,1036564,1042807,1053131,1064829,1073941,1081439,1083159,1091592,1088325,1083154,1068361,1067468,1065110,1063392,1046625,1026107,1008635,998609,991103,981477,969459,958373,943018,929044,912739,903826,901876,908380,909011,901656,897925,895685,907005,913962,928369,928542,928871,923611,923810,916086,912631,912136,916565,915709,911127,909896,909497,911554,914081,912750,903976,898032,896959,898481,895416,894870,893703,887716,888086,892504,899011,903599,916294,935096,952629,967469,979424,986955,993234,1008682,1015498,1024416,1032060,1050894,1069944,1082569,1096721,1103449,1110395,1120972,1141899,1163486,1181929,1196521,1211158,1227098,1232263,1239938,1241153,1255316,1270618,1292728,1303599,1303428,1313451,1327199,1349339,1360738,1386395,1415521,1440383,1461081,1476132,1484627,1497721,1524751,1550186,1564463,1564307,1564338,1550228,1528036,1512119,1508122,1515352,1534396,1546113,1551486,1542906,1544099,1549821,1567865,1589323,1610546,1637608,1664626,1689228,1707202,1721172,1738743,1762688,1792396,1818539,1831178,1847164,1879961,1911105,1934064,1937388,1933213,1925337,1922024,1921597,1916856,1914391,1915867,1916297,1906823,1895408,1889113,1897262,1913063,1936145,1956155,1975514
268570,Visitacion Valley,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1121,224688,222438,221005,219814,220262,221058,222311,223067,224453,226702,229302,231784,233859,237360,240590,244724,247073,249373,251408,254621,257755,259712,262138,265500,269528,272432,274766,276383,277689,279527,281826,284588,286479,289189,291871,294237,296842,299477,303370,306670,311858,316662,321807,327020,333884,341092,347123,353249,360368,369905,378775,389014,396339,404792,412455,421820,430067,437289,444268,450105,454232,454768,455464,455280,458167,460533,462926,462611,462246,462679,463255,465262,467877,473196,478898,484809,490187,494211,499031,503983,509015,513322,518980,524556,529650,532971,536946,543423,549171,553040,553993,557187,562023,570267,577563,585032,591758,598165,603303,606345,610444,620118,634218,647808,659306,668861,682446,694317,706258,716910,729652,742124,752773,761531,768736,772518,777342,779359,775696,770372,767732,771784,775308,778434,780188,782508,782314,782793,781696,782108,786102,790858,795128,793315,788945,782159,778363,772266,764566,755800,743585,730462,713713,703844,693986,686226,670923,656136,641014,628883,618898,610631,601801,594370,584408,575293,565501,556595,555744,556610,553667,547597,544622,544078,550265,552746,560394,558180,556112,551599,548746,541734,537965,535696,534531,530566,523089,517971,511227,509205,506940,504986,498363,495204,493814,491423,485347,479711,476886,476217,479752,483462,486145,488312,493338,502621,511268,523296,536105,548343,557627,566750,568299,573059,580872,592893,608397,618513,631094,636487,639876,642091,648726,655166,664520,672323,678674,685117,681870,681673,676510,678524,683091,694529,701790,704718,713135,722631,735352,739861,751985,763893,776515,785921,792851,792861,795170,804740,807906,803993,791025,787616,783958,778797,774131,774153,780706,790813,796930,798486,797157,797528,806152,818928,831669,840819,847372,852382,851067,850840,853764,858980,865588,876053,889454,893583,895989,901382,912595,922961,924671,922456,915244,914558,920020,925387,925210,924979,926258,927738,925928,924571,931442,940006,951436,957471,958827
273404,Crocker Amazon,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1122,258012,256440,255096,254187,253797,253599,253918,254338,255511,257005,258446,260354,262791,266188,269720,273048,276167,279590,283033,287142,290814,293708,295697,297135,298820,301207,303959,306897,309690,312297,314196,315295,315826,317761,321319,325785,329586,332222,334974,338248,342379,347085,352315,358042,364409,371312,376186,382246,388448,396702,404601,413168,420462,426896,434147,443185,453635,461470,470715,475820,482006,485691,489617,490992,492894,497549,500457,500834,498080,498062,496333,497433,497777,503029,508711,515452,522202,524922,528863,531815,536657,540063,546676,554189,560930,561112,561439,565300,571362,576808,579108,583953,590299,600358,608194,614997,622500,632778,642539,649424,653760,663219,676097,690238,702443,711005,723032,732642,744092,753775,764255,773292,782073,791989,804436,813735,822208,828156,829163,828821,825640,827159,829739,833376,837044,836937,832290,827068,823623,822807,826071,830769,839824,842968,845002,843777,842224,836740,827477,818940,805635,793867,777495,767574,753601,742564,724332,707539,693351,684964,679845,672601,664159,654735,644202,634353,622650,614776,611389,613053,608122,601181,596789,597470,605784,611381,621388,622069,626447,626316,629100,622324,620654,618575,618004,614408,606143,600008,591732,587935,585139,582250,576967,576186,576997,578721,576575,574085,573256,573228,577230,581961,583704,583227,584240,591370,599073,607955,617025,626053,633843,646002,649365,656790,664106,683915,703686,717072,729479,735332,741462,744548,753124,758396,775561,789056,803468,805903,804432,803609,795963,795614,797968,812757,819671,821818,816308,814029,817042,820209,828642,839919,859810,877602,889485,887598,891161,902635,914894,917960,910361,907007,899605,886766,873368,863813,864833,871282,875619,873061,870224,869036,877773,888645,903313,926720,945017,962892,968721,980237,986242,992875,998255,1016443,1032025,1041373,1052830,1062418,1076417,1078148,1085855,1084611,1090709,1093110,1099155,1095529,1092247,1092173,1089816,1086217,1082916,1089552,1096734,1107527,1116506,1130194,1142824
417516,Golden Gate Heights,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1241,389911,389179,388426,388213,388572,390905,394423,397964,401158,405549,409353,414501,419740,424644,428528,432704,437688,442252,445828,449827,454289,458055,463013,467073,472227,478043,487717,496825,504199,508276,512133,516329,521262,525401,529533,533425,538310,542984,547282,552442,558250,564190,570655,578227,588909,600498,611279,621588,632156,644331,655153,665199,675197,688241,702875,717832,730130,742673,752740,761183,765450,767967,768215,768330,766792,764989,761222,756991,752112,747274,744241,745153,748710,755170,765146,774565,786045,793177,799465,802982,806650,809637,814436,818124,822709,821344,818755,819574,822726,827035,830621,837300,848040,863084,877246,889092,898689,911618,925522,938445,947642,960521,975235,992785,1008442,1020514,1034912,1046083,1057426,1066843,1077398,1088017,1094485,1102234,1112630,1117680,1115212,1107559,1095243,1088562,1082684,1082654,1081348,1077641,1077365,1073875,1066043,1056815,1054447,1057547,1068539,1074686,1084901,1088483,1092901,1093020,1096096,1099359,1101506,1106509,1104991,1104897,1095302,1097924,1096811,1095496,1081051,1066797,1054035,1046184,1040298,1032163,1018223,1001743,982952,964330,944148,932424,931138,937121,933572,922268,913914,910326,921541,929345,942969,943988,947704,944834,944242,934141,933747,935154,938307,935570,926474,921386,914838,913404,911262,907756,897410,890525,881433,877903,872980,872595,871218,865812,867085,870876,876334,879949,890273,909482,933167,953046,968152,977100,988481,1008845,1016498,1024203,1028187,1047295,1066601,1078734,1090188,1096114,1103769,1109864,1123282,1135269,1163595,1190431,1216342,1226877,1227917,1232888,1228162,1234006,1241662,1267699,1279544,1283685,1277616,1279034,1290753,1303528,1328568,1352092,1377546,1394462,1408658,1409147,1420480,1440208,1458457,1462462,1449995,1448853,1435575,1419453,1401960,1399721,1404651,1415949,1417994,1412073,1402530,1398452,1409611,1421109,1437698,1458070,1487147,1515811,1530406,1546543,1558816,1582189,1605686,1639178,1660940,1666329,1674346,1678228,1684571,1675317,1675067,1666880,1664038,1654946,1649291,1634813,1626873,1627210,1625275,1625434,1619989,1623822,1627418,1635950,1644936,1655667,1665981
274422,Marina,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1298,683553,685514,686723,692123,698441,706842,712706,718547,722283,731570,739819,748974,751551,756481,757955,759200,760162,764553,771376,779072,785949,787485,788582,790631,805832,820699,846619,860076,873013,875951,886168,895975,912586,927062,948438,965322,984032,997381,1006100,1024691,1043150,1060525,1067720,1077968,1096541,1113165,1126241,1137563,1148423,1166293,1185595,1206692,1225656,1249092,1281504,1315599,1346926,1376854,1399885,1416185,1427412,1439446,1448545,1448617,1449808,1455249,1455229,1451264,1432264,1423826,1412691,1419221,1433210,1453446,1465927,1475642,1488581,1499560,1507722,1506868,1510600,1510328,1523570,1531421,1527223,1503524,1496686,1496922,1497057,1479451,1469013,1472021,1487296,1504617,1512758,1513020,1507711,1506442,1500446,1499663,1503549,1527055,1549828,1566286,1572264,1578181,1603165,1630102,1663813,1694122,1714887,1737986,1748181,1762450,1775891,1785851,1797266,1797601,1781769,1759684,1740106,1737704,1750987,1755474,1764797,1764328,1761596,1751621,1747764,1749987,1762825,1779891,1799782,1806185,1806061,1809600,1824341,1839343,1855681,1882063,1885985,1886576,1871205,1877110,1892742,1923789,1943506,1946662,1933584,1919112,1890056,1866071,1851217,1854556,1849713,1839160,1808080,1775686,1736184,1715683,1692517,1681946,1691178,1707966,1736157,1750521,1768925,1768337,1774409,1771100,1788417,1787898,1805665,1812978,1820348,1803611,1774671,1742906,1721906,1709526,1702254,1694909,1682548,1683334,1671026,1656115,1641851,1642452,1652418,1656697,1673204,1691135,1703351,1714001,1729589,1754472,1794307,1843474,1872589,1884629,1890187,1924466,1935748,1953533,1976684,2022431,2066668,2097882,2100527,2086392,2073066,2091494,2132753,2174529,2223708,2269047,2309288,2337466,2345311,2357498,2381336,2414224,2466398,2522741,2557043,2561043,2582300,2610881,2653658,2671769,2722777,2777438,2844361,2913161,2973913,2991055,3009480,3045536,3065335,3068863,3045275,3056066,3041542,3022497,2995706,2991372,2996181,3028320,3050686,3066029,3068300,3075220,3109232,3141055,3174491,3197756,3230796,3256223,3284999,3316900,3365424,3422921,3494186,3570871,3637640,3674598,3730603,3795623,3864476,3918297,3939447,3946896,3921340,3912749,3908204,3912746,3904886,3912570,3909730,3907935,3899729,3903329,3928281,3957183,4004995,4037716,4065883
